quintile,states,mean_effect,mean_score,family,feature_count,target_variant,alpha,scheme,budget
3,128,-0.078125,0.18132745701464045,relative_control,80,direct_success,1.0,leave_one_level,0.3
4,128,-0.078125,0.5132658319978731,relative_control,80,direct_success,1.0,leave_one_level,0.3
0,128,0.09375,-0.4152646939955404,relative_control,80,direct_success,10.0,leave_one_level,0.1
1,128,-0.0546875,-0.15164890194859817,relative_control,80,direct_success,10.0,leave_one_level,0.1
2,128,-0.03125,-0.009252694009636518,relative_control,80,direct_success,10.0,leave_one_level,0.1
3,128,-0.0234375,0.14196849440579049,relative_control,80,direct_success,10.0,leave_one_level,0.1
4,128,-0.09375,0.4406413798721067,relative_control,80,direct_success,10.0,leave_one_level,0.1
0,128,0.09375,-0.4152646939955404,relative_control,80,direct_success,10.0,leave_one_level,0.2
1,128,-0.0546875,-0.15164890194859817,relative_control,80,direct_success,10.0,leave_one_level,0.2
2,128,-0.03125,-0.009252694009636518,relative_control,80,direct_success,10.0,leave_one_level,0.2
3,128,-0.0234375,0.14196849440579049,relative_control,80,direct_success,10.0,leave_one_level,0.2
4,128,-0.09375,0.4406413798721067,relative_control,80,direct_success,10.0,leave_one_level,0.2
0,128,0.09375,-0.4152646939955404,relative_control,80,direct_success,10.0,leave_one_level,0.3
1,128,-0.0546875,-0.15164890194859817,relative_control,80,direct_success,10.0,leave_one_level,0.3
2,128,-0.03125,-0.009252694009636518,relative_control,80,direct_success,10.0,leave_one_level,0.3
3,128,-0.0234375,0.14196849440579049,relative_control,80,direct_success,10.0,leave_one_level,0.3
4,128,-0.09375,0.4406413798721067,relative_control,80,direct_success,10.0,leave_one_level,0.3
0,128,0.0546875,-0.5633707705009269,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.1
1,128,-0.0234375,-0.1578997983229788,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.1
2,128,0.0703125,0.042806357153879405,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.1
3,128,-0.1171875,0.20534045606051107,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.1
4,128,-0.09375,0.5029308955074077,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.1
0,128,0.0546875,-0.5633707705009269,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.2
1,128,-0.0234375,-0.1578997983229788,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.2
2,128,0.0703125,0.042806357153879405,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.2
3,128,-0.1171875,0.20534045606051107,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.2
4,128,-0.09375,0.5029308955074077,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.2
0,128,0.0546875,-0.5633707705009269,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.3
1,128,-0.0234375,-0.1578997983229788,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.3
2,128,0.0703125,0.042806357153879405,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.3
3,128,-0.1171875,0.20534045606051107,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.3
4,128,-0.09375,0.5029308955074077,relative_control,80,direct_terminal_utility,0.01,leave_one_level,0.3
0,128,0.0546875,-0.5414634525845484,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.1
1,128,0.0,-0.15606118151819517,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.1
2,128,0.0390625,0.03382276702480543,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.1
3,128,-0.1015625,0.19028259738112635,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.1
4,128,-0.1015625,0.47794669839507614,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.1
0,128,0.0546875,-0.5414634525845484,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.2
1,128,0.0,-0.15606118151819517,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.2
2,128,0.0390625,0.03382276702480543,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.2
3,128,-0.1015625,0.19028259738112635,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.2
4,128,-0.1015625,0.47794669839507614,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.2
0,128,0.0546875,-0.5414634525845484,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.3
1,128,0.0,-0.15606118151819517,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.3
2,128,0.0390625,0.03382276702480543,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.3
3,128,-0.1015625,0.19028259738112635,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.3
4,128,-0.1015625,0.47794669839507614,relative_control,80,direct_terminal_utility,0.1,leave_one_level,0.3
0,128,0.1015625,-0.48381067720047377,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.1
1,128,-0.03125,-0.1470761543603657,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.1
2,128,0.0078125,0.020797277931328816,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.1
3,128,-0.0703125,0.17256983241117418,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.1
4,128,-0.1171875,0.45100514550816495,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.1
0,128,0.1015625,-0.48381067720047377,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.2
1,128,-0.03125,-0.1470761543603657,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.2
2,128,0.0078125,0.020797277931328816,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.2
3,128,-0.0703125,0.17256983241117418,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.2
4,128,-0.1171875,0.45100514550816495,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.2
0,128,0.1015625,-0.48381067720047377,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.3
1,128,-0.03125,-0.1470761543603657,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.3
2,128,0.0078125,0.020797277931328816,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.3
3,128,-0.0703125,0.17256983241117418,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.3
4,128,-0.1171875,0.45100514550816495,relative_control,80,direct_terminal_utility,1.0,leave_one_level,0.3
0,128,0.1171875,-0.3751579022399887,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.1
1,128,-0.0625,-0.1224006281105176,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.1
2,128,-0.015625,0.008757143835812066,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.1
3,128,-0.0234375,0.13352630370331847,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.1
4,128,-0.125,0.3913341556464488,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.1
0,128,0.1171875,-0.3751579022399887,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.2
1,128,-0.0625,-0.1224006281105176,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.2
2,128,-0.015625,0.008757143835812066,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.2
3,128,-0.0234375,0.13352630370331847,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.2
4,128,-0.125,0.3913341556464488,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.2
0,128,0.1171875,-0.3751579022399887,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.3
1,128,-0.0625,-0.1224006281105176,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.3
2,128,-0.015625,0.008757143835812066,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.3
3,128,-0.0234375,0.13352630370331847,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.3
4,128,-0.125,0.3913341556464488,relative_control,80,direct_terminal_utility,10.0,leave_one_level,0.3
0,128,0.046875,-0.6874169536996474,relative_control,80,direct_grounded,0.01,leave_one_level,0.1
1,128,-0.0078125,-0.20215407252561096,relative_control,80,direct_grounded,0.01,leave_one_level,0.1
2,128,0.03125,0.050992586526231475,relative_control,80,direct_grounded,0.01,leave_one_level,0.1
3,128,-0.0625,0.25585732075178025,relative_control,80,direct_grounded,0.01,leave_one_level,0.1
4,128,-0.1171875,0.600765541229333,relative_control,80,direct_grounded,0.01,leave_one_level,0.1
0,128,0.046875,-0.6874169536996474,relative_control,80,direct_grounded,0.01,leave_one_level,0.2
1,128,-0.0078125,-0.20215407252561096,relative_control,80,direct_grounded,0.01,leave_one_level,0.2
2,128,0.03125,0.050992586526231475,relative_control,80,direct_grounded,0.01,leave_one_level,0.2
3,128,-0.0625,0.25585732075178025,relative_control,80,direct_grounded,0.01,leave_one_level,0.2
4,128,-0.1171875,0.600765541229333,relative_control,80,direct_grounded,0.01,leave_one_level,0.2
0,128,0.046875,-0.6874169536996474,relative_control,80,direct_grounded,0.01,leave_one_level,0.3
1,128,-0.0078125,-0.20215407252561096,relative_control,80,direct_grounded,0.01,leave_one_level,0.3
2,128,0.03125,0.050992586526231475,relative_control,80,direct_grounded,0.01,leave_one_level,0.3
3,128,-0.0625,0.25585732075178025,relative_control,80,direct_grounded,0.01,leave_one_level,0.3
4,128,-0.1171875,0.600765541229333,relative_control,80,direct_grounded,0.01,leave_one_level,0.3
0,128,0.0625,-0.6578116670802369,relative_control,80,direct_grounded,0.1,leave_one_level,0.1
1,128,-0.0234375,-0.1972243602988495,relative_control,80,direct_grounded,0.1,leave_one_level,0.1
2,128,0.0234375,0.04182012584950893,relative_control,80,direct_grounded,0.1,leave_one_level,0.1
3,128,-0.0703125,0.24097678943698136,relative_control,80,direct_grounded,0.1,leave_one_level,0.1
4,128,-0.1015625,0.5712565391210983,relative_control,80,direct_grounded,0.1,leave_one_level,0.1
0,128,0.0625,-0.6578116670802369,relative_control,80,direct_grounded,0.1,leave_one_level,0.2
1,128,-0.0234375,-0.1972243602988495,relative_control,80,direct_grounded,0.1,leave_one_level,0.2
2,128,0.0234375,0.04182012584950893,relative_control,80,direct_grounded,0.1,leave_one_level,0.2
3,128,-0.0703125,0.24097678943698136,relative_control,80,direct_grounded,0.1,leave_one_level,0.2
4,128,-0.1015625,0.5712565391210983,relative_control,80,direct_grounded,0.1,leave_one_level,0.2
0,128,0.0625,-0.6578116670802369,relative_control,80,direct_grounded,0.1,leave_one_level,0.3
1,128,-0.0234375,-0.1972243602988495,relative_control,80,direct_grounded,0.1,leave_one_level,0.3
2,128,0.0234375,0.04182012584950893,relative_control,80,direct_grounded,0.1,leave_one_level,0.3
3,128,-0.0703125,0.24097678943698136,relative_control,80,direct_grounded,0.1,leave_one_level,0.3
4,128,-0.1015625,0.5712565391210983,relative_control,80,direct_grounded,0.1,leave_one_level,0.3
0,128,0.0703125,-0.5869160952479671,relative_control,80,direct_grounded,1.0,leave_one_level,0.1
1,128,-0.0078125,-0.18198607788515955,relative_control,80,direct_grounded,1.0,leave_one_level,0.1
2,128,0.0078125,0.0322910575005727,relative_control,80,direct_grounded,1.0,leave_one_level,0.1
3,128,-0.0625,0.21482995299591656,relative_control,80,direct_grounded,1.0,leave_one_level,0.1
4,128,-0.1171875,0.5347954482116102,relative_control,80,direct_grounded,1.0,leave_one_level,0.1
0,128,0.0703125,-0.5869160952479671,relative_control,80,direct_grounded,1.0,leave_one_level,0.2
1,128,-0.0078125,-0.18198607788515955,relative_control,80,direct_grounded,1.0,leave_one_level,0.2
2,128,0.0078125,0.0322910575005727,relative_control,80,direct_grounded,1.0,leave_one_level,0.2
3,128,-0.0625,0.21482995299591656,relative_control,80,direct_grounded,1.0,leave_one_level,0.2
4,128,-0.1171875,0.5347954482116102,relative_control,80,direct_grounded,1.0,leave_one_level,0.2
0,128,0.0703125,-0.5869160952479671,relative_control,80,direct_grounded,1.0,leave_one_level,0.3
1,128,-0.0078125,-0.18198607788515955,relative_control,80,direct_grounded,1.0,leave_one_level,0.3
2,128,0.0078125,0.0322910575005727,relative_control,80,direct_grounded,1.0,leave_one_level,0.3
3,128,-0.0625,0.21482995299591656,relative_control,80,direct_grounded,1.0,leave_one_level,0.3
4,128,-0.1171875,0.5347954482116102,relative_control,80,direct_grounded,1.0,leave_one_level,0.3
0,128,0.0703125,-0.4588475103193496,relative_control,80,direct_grounded,10.0,leave_one_level,0.1
1,128,-0.0078125,-0.14900396016142328,relative_control,80,direct_grounded,10.0,leave_one_level,0.1
2,128,0.015625,0.010329188610866081,relative_control,80,direct_grounded,10.0,leave_one_level,0.1
3,128,-0.0546875,0.1656642370524249,relative_control,80,direct_grounded,10.0,leave_one_level,0.1
4,128,-0.1328125,0.4581070038155479,relative_control,80,direct_grounded,10.0,leave_one_level,0.1
0,128,0.0703125,-0.4588475103193496,relative_control,80,direct_grounded,10.0,leave_one_level,0.2
1,128,-0.0078125,-0.14900396016142328,relative_control,80,direct_grounded,10.0,leave_one_level,0.2
2,128,0.015625,0.010329188610866081,relative_control,80,direct_grounded,10.0,leave_one_level,0.2
3,128,-0.0546875,0.1656642370524249,relative_control,80,direct_grounded,10.0,leave_one_level,0.2
4,128,-0.1328125,0.4581070038155479,relative_control,80,direct_grounded,10.0,leave_one_level,0.2
0,128,0.0703125,-0.4588475103193496,relative_control,80,direct_grounded,10.0,leave_one_level,0.3
1,128,-0.0078125,-0.14900396016142328,relative_control,80,direct_grounded,10.0,leave_one_level,0.3
2,128,0.015625,0.010329188610866081,relative_control,80,direct_grounded,10.0,leave_one_level,0.3
3,128,-0.0546875,0.1656642370524249,relative_control,80,direct_grounded,10.0,leave_one_level,0.3
4,128,-0.1328125,0.4581070038155479,relative_control,80,direct_grounded,10.0,leave_one_level,0.3
0,128,0.1640625,-0.4245583298794781,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.1
1,128,-0.109375,-0.09266967265851621,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.1
2,128,0.015625,0.01671456708544185,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.1
3,128,-0.0546875,0.1703013821733575,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.1
4,128,-0.125,0.42907983899608115,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.1
0,128,0.1640625,-0.4245583298794781,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.2
1,128,-0.109375,-0.09266967265851621,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.2
2,128,0.015625,0.01671456708544185,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.2
3,128,-0.0546875,0.1703013821733575,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.2
4,128,-0.125,0.42907983899608115,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.2
0,128,0.1640625,-0.4245583298794781,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.3
1,128,-0.109375,-0.09266967265851621,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.3
2,128,0.015625,0.01671456708544185,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.3
3,128,-0.0546875,0.1703013821733575,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.3
4,128,-0.125,0.42907983899608115,relative_control,80,ridge_potential_success,0.01,leave_one_level,0.3
0,128,0.1015625,-0.43731238421208596,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.1
1,128,-0.078125,-0.1161502889968007,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.1
2,128,0.0625,0.012764193738161279,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.1
3,128,-0.078125,0.1628308985157375,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.1
4,128,-0.1171875,0.4195349905343452,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.1
0,128,0.1015625,-0.43731238421208596,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.2
1,128,-0.078125,-0.1161502889968007,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.2
2,128,0.0625,0.012764193738161279,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.2
3,128,-0.078125,0.1628308985157375,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.2
4,128,-0.1171875,0.4195349905343452,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.2
0,128,0.1015625,-0.43731238421208596,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.3
1,128,-0.078125,-0.1161502889968007,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.3
2,128,0.0625,0.012764193738161279,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.3
3,128,-0.078125,0.1628308985157375,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.3
4,128,-0.1171875,0.4195349905343452,relative_control,80,ridge_potential_success,0.1,leave_one_level,0.3
0,128,0.0703125,-0.4284117405786055,relative_control,80,ridge_potential_success,1.0,leave_one_level,0.1
1,128,-0.078125,-0.11500999457528635,relative_control,80,ridge_potential_success,1.0,leave_one_level,0.1
2,128,0.0859375,0.0063089151851551135,relative_control,80,ridge_potential_success,1.0,leave_one_level,0.1
