family,feature_count,target_variant,alpha,scheme,budget,query_rate,raw_gain,adjusted_gain,rescues,harms,rescue_vs_harm_auc,effect_spearman,worst_cell_adjusted_gain,quintile_monotonic_rho,quintile_top_minus_bottom
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.01,leave_one_cell,0.2,0.2,-0.021875,-0.026874999999999993,4,18,0.3952127659574468,-0.09016994581764678,-0.24999999999999994,-0.6,-0.1328125
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.01,leave_one_cell,0.3,0.3,-0.0234375,-0.030937499999999996,8,23,0.3952127659574468,-0.09016994581764678,-0.24999999999999994,-0.6,-0.1328125
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.1,leave_one_cell,0.1,0.1,-0.01875,-0.021249999999999998,2,14,0.3972074468085106,-0.0869601090999433,-0.24749999999999997,-0.7,-0.1640625
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.1,leave_one_cell,0.2,0.2,-0.0234375,-0.028437499999999994,4,19,0.3972074468085106,-0.0869601090999433,-0.24812499999999998,-0.7,-0.1640625
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.1,leave_one_cell,0.3,0.3,-0.0234375,-0.03093749999999999,12,27,0.3972074468085106,-0.0869601090999433,-0.24874999999999997,-0.7,-0.1640625
relative_oracle_dynamic_slopes,282,ridge_potential_success,1.0,leave_one_cell,0.1,0.1,-0.003125,-0.005624999999999999,4,6,0.47047872340425534,-0.01869934267578689,-0.053749999999999985,-0.19999999999999998,0.0390625
relative_oracle_dynamic_slopes,282,ridge_potential_success,1.0,leave_one_cell,0.2,0.2,-0.003125,-0.008124999999999997,12,14,0.47047872340425534,-0.01869934267578689,-0.13124999999999998,-0.19999999999999998,0.0390625
relative_oracle_dynamic_slopes,282,ridge_potential_success,1.0,leave_one_cell,0.3,0.3,-0.0078125,-0.015312499999999996,19,24,0.47047872340425534,-0.01869934267578689,-0.18312499999999998,-0.19999999999999998,0.0390625
relative_oracle_dynamic_slopes,282,ridge_potential_success,10.0,leave_one_cell,0.1,0.1,0.0109375,0.0084375,8,1,0.44242021276595744,-0.06098580498728951,-0.01,-0.41039134083406165,0.0
relative_oracle_dynamic_slopes,282,ridge_potential_success,10.0,leave_one_cell,0.2,0.2,0.0015625,-0.003437499999999996,17,16,0.44242021276595744,-0.06098580498728951,-0.131875,-0.41039134083406165,0.0
relative_oracle_dynamic_slopes,282,ridge_potential_success,10.0,leave_one_cell,0.3,0.3,-0.025,-0.032499999999999994,22,38,0.44242021276595744,-0.06098580498728951,-0.28624999999999995,-0.41039134083406165,0.0
relative_oracle_dynamic_slopes,282,direct_success,0.01,within_cell_grouped5,0.1,0.1,0.01875,0.016249999999999997,19,7,0.7819148936170213,0.2886557969214521,-0.057499999999999996,0.9999999999999999,0.4375
relative_oracle_dynamic_slopes,282,direct_success,0.01,within_cell_grouped5,0.2,0.2,0.028125,0.023125,28,10,0.7819148936170213,0.2886557969214521,-0.053125,0.9999999999999999,0.4375
relative_oracle_dynamic_slopes,282,direct_success,0.01,within_cell_grouped5,0.3,0.3,0.0375,0.03,37,13,0.7819148936170213,0.2886557969214521,-0.05249999999999999,0.9999999999999999,0.4375
relative_oracle_dynamic_slopes,282,direct_success,0.1,within_cell_grouped5,0.1,0.1,0.0203125,0.0178125,20,7,0.7828457446808511,0.2985995608873081,-0.081875,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_success,0.1,within_cell_grouped5,0.2,0.2,0.034375,0.029375000000000002,31,9,0.7828457446808511,0.2985995608873081,-0.05125,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_success,0.1,within_cell_grouped5,0.3,0.3,0.040625,0.033125,40,14,0.7828457446808511,0.2985995608873081,-0.05624999999999998,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_success,1.0,within_cell_grouped5,0.1,0.1,0.01875,0.016249999999999997,18,6,0.8019946808510638,0.3184082417602341,-0.08249999999999999,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_success,1.0,within_cell_grouped5,0.2,0.2,0.0328125,0.027812500000000007,30,9,0.8019946808510638,0.3184082417602341,-0.053125,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_success,1.0,within_cell_grouped5,0.3,0.3,0.040625,0.033125,41,15,0.8019946808510638,0.3184082417602341,-0.057499999999999996,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_success,10.0,within_cell_grouped5,0.1,0.1,0.01875,0.01625,17,5,0.8099734042553192,0.3369385325602391,-0.08375,0.9999999999999999,0.4765625
relative_oracle_dynamic_slopes,282,direct_success,10.0,within_cell_grouped5,0.2,0.2,0.03125,0.026249999999999996,31,11,0.8099734042553192,0.3369385325602391,-0.027499999999999997,0.9999999999999999,0.4765625
relative_oracle_dynamic_slopes,282,direct_success,10.0,within_cell_grouped5,0.3,0.3,0.0546875,0.0471875,47,12,0.8099734042553192,0.3369385325602391,-0.028749999999999998,0.9999999999999999,0.4765625
relative_oracle_dynamic_slopes,282,direct_terminal_utility,0.01,within_cell_grouped5,0.1,0.1,0.0171875,0.014687500000000001,18,7,0.7864361702127659,0.2897481572150499,-0.057499999999999996,0.9999999999999999,0.4609375
relative_oracle_dynamic_slopes,282,direct_terminal_utility,0.01,within_cell_grouped5,0.2,0.2,0.0328125,0.027812499999999997,29,8,0.7864361702127659,0.2897481572150499,-0.05187499999999999,0.9999999999999999,0.4609375
relative_oracle_dynamic_slopes,282,direct_terminal_utility,0.01,within_cell_grouped5,0.3,0.3,0.0359375,0.028437499999999998,38,15,0.7864361702127659,0.2897481572150499,-0.05249999999999999,0.9999999999999999,0.4609375
relative_oracle_dynamic_slopes,282,direct_terminal_utility,0.1,within_cell_grouped5,0.1,0.1,0.015625,0.013124999999999998,17,7,0.7886968085106383,0.3004471281658406,-0.081875,0.9999999999999999,0.4296875
relative_oracle_dynamic_slopes,282,direct_terminal_utility,0.1,within_cell_grouped5,0.2,0.2,0.0296875,0.0246875,29,10,0.7886968085106383,0.3004471281658406,-0.05125,0.9999999999999999,0.4296875
relative_oracle_dynamic_slopes,282,direct_terminal_utility,0.1,within_cell_grouped5,0.3,0.3,0.040625,0.033125,40,14,0.7886968085106383,0.3004471281658406,-0.05187499999999999,0.9999999999999999,0.4296875
relative_oracle_dynamic_slopes,282,direct_terminal_utility,1.0,within_cell_grouped5,0.1,0.1,0.015625,0.013125000000000001,16,6,0.8066489361702127,0.3201510902888164,-0.081875,0.9999999999999999,0.484375
relative_oracle_dynamic_slopes,282,direct_terminal_utility,1.0,within_cell_grouped5,0.2,0.2,0.0359375,0.030937499999999996,31,8,0.8066489361702127,0.3201510902888164,-0.037499999999999985,0.9999999999999999,0.484375
relative_oracle_dynamic_slopes,282,direct_terminal_utility,1.0,within_cell_grouped5,0.3,0.3,0.040625,0.033124999999999995,40,14,0.8066489361702127,0.3201510902888164,-0.05687499999999999,0.9999999999999999,0.484375
relative_oracle_dynamic_slopes,282,direct_terminal_utility,10.0,within_cell_grouped5,0.1,0.1,0.021875,0.019374999999999996,19,5,0.8107712765957447,0.3368642027808627,-0.08375,0.9999999999999999,0.4921875
relative_oracle_dynamic_slopes,282,direct_terminal_utility,10.0,within_cell_grouped5,0.2,0.2,0.03125,0.026249999999999996,31,11,0.8107712765957447,0.3368642027808627,-0.027499999999999997,0.9999999999999999,0.4921875
relative_oracle_dynamic_slopes,282,direct_terminal_utility,10.0,within_cell_grouped5,0.3,0.3,0.0515625,0.044062500000000004,45,12,0.8107712765957447,0.3368642027808627,-0.030624999999999993,0.9999999999999999,0.4921875
relative_oracle_dynamic_slopes,282,direct_grounded,0.01,within_cell_grouped5,0.1,0.1,0.01875,0.01625,19,7,0.7848404255319149,0.29289505831649343,-0.057499999999999996,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_grounded,0.01,within_cell_grouped5,0.2,0.2,0.03125,0.026249999999999996,30,10,0.7848404255319149,0.29289505831649343,-0.05187499999999999,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_grounded,0.01,within_cell_grouped5,0.3,0.3,0.0375,0.03,38,14,0.7848404255319149,0.29289505831649343,-0.05187499999999999,0.9999999999999999,0.4453125
relative_oracle_dynamic_slopes,282,direct_grounded,0.1,within_cell_grouped5,0.1,0.1,0.015625,0.013125000000000001,17,7,0.7860372340425532,0.30234931345905297,-0.081875,0.9999999999999999,0.4375
relative_oracle_dynamic_slopes,282,direct_grounded,0.1,within_cell_grouped5,0.2,0.2,0.028125,0.023125000000000003,28,10,0.7860372340425532,0.30234931345905297,-0.05125,0.9999999999999999,0.4375
relative_oracle_dynamic_slopes,282,direct_grounded,0.1,within_cell_grouped5,0.3,0.3,0.0375,0.030000000000000006,40,16,0.7860372340425532,0.30234931345905297,-0.05187499999999999,0.9999999999999999,0.4375
relative_oracle_dynamic_slopes,282,direct_grounded,1.0,within_cell_grouped5,0.1,0.1,0.0171875,0.014687500000000001,17,6,0.8026595744680851,0.3209518807296118,-0.081875,0.9999999999999999,0.46875
relative_oracle_dynamic_slopes,282,direct_grounded,1.0,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,31,10,0.8026595744680851,0.3209518807296118,-0.053749999999999985,0.9999999999999999,0.46875
relative_oracle_dynamic_slopes,282,direct_grounded,1.0,within_cell_grouped5,0.3,0.3,0.04375,0.036250000000000004,42,14,0.8026595744680851,0.3209518807296118,-0.05687499999999999,0.9999999999999999,0.46875
relative_oracle_dynamic_slopes,282,direct_grounded,10.0,within_cell_grouped5,0.1,0.1,0.021875,0.019374999999999996,20,6,0.8109042553191489,0.336662567854488,-0.08375,0.9999999999999999,0.5234375
relative_oracle_dynamic_slopes,282,direct_grounded,10.0,within_cell_grouped5,0.2,0.2,0.0375,0.032499999999999994,34,10,0.8109042553191489,0.336662567854488,-0.027499999999999997,0.9999999999999999,0.5234375
relative_oracle_dynamic_slopes,282,direct_grounded,10.0,within_cell_grouped5,0.3,0.3,0.0484375,0.0409375,44,13,0.8109042553191489,0.336662567854488,-0.05125,0.9999999999999999,0.5234375
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.01,within_cell_grouped5,0.1,0.1,0.0203125,0.017812500000000002,19,6,0.7906914893617021,0.31480523392905746,-0.08187499999999999,0.9999999999999999,0.515625
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.01,within_cell_grouped5,0.2,0.2,0.0375,0.032499999999999994,34,10,0.7906914893617021,0.31480523392905746,-0.05499999999999998,0.9999999999999999,0.515625
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.01,within_cell_grouped5,0.3,0.3,0.0390625,0.03156250000000001,38,13,0.7906914893617021,0.31480523392905746,-0.05312499999999999,0.9999999999999999,0.515625
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.1,within_cell_grouped5,0.1,0.1,0.021875,0.019374999999999996,21,7,0.8047872340425531,0.3337452319129782,-0.057499999999999996,0.9999999999999999,0.53125
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.1,within_cell_grouped5,0.2,0.2,0.0390625,0.0340625,34,9,0.8047872340425531,0.3337452319129782,-0.05187499999999999,0.9999999999999999,0.53125
relative_oracle_dynamic_slopes,282,ridge_potential_success,0.1,within_cell_grouped5,0.3,0.3,0.04375,0.036250000000000004,42,14,0.8047872340425531,0.3337452319129782,-0.05249999999999999,0.9999999999999999,0.53125
relative_oracle_dynamic_slopes,282,ridge_potential_success,1.0,within_cell_grouped5,0.1,0.1,0.0234375,0.020937499999999998,21,6,0.8167553191489362,0.3507074546145438,-0.058124999999999996,0.9999999999999999,0.515625
relative_oracle_dynamic_slopes,282,ridge_potential_success,1.0,within_cell_grouped5,0.2,0.2,0.0390625,0.0340625,35,10,0.8167553191489362,0.3507074546145438,-0.05125,0.9999999999999999,0.515625
relative_oracle_dynamic_slopes,282,ridge_potential_success,1.0,within_cell_grouped5,0.3,0.3,0.0515625,0.0440625,46,13,0.8167553191489362,0.3507074546145438,-0.05187499999999999,0.9999999999999999,0.515625
relative_oracle_dynamic_slopes,282,ridge_potential_success,10.0,within_cell_grouped5,0.1,0.1,0.0234375,0.020937499999999998,20,5,0.8199468085106383,0.35826694962059946,-0.083125,0.9999999999999999,0.578125
relative_oracle_dynamic_slopes,282,ridge_potential_success,10.0,within_cell_grouped5,0.2,0.2,0.04375,0.03874999999999999,38,10,0.8199468085106383,0.35826694962059946,-0.028125,0.9999999999999999,0.578125
relative_oracle_dynamic_slopes,282,ridge_potential_success,10.0,within_cell_grouped5,0.3,0.3,0.0546875,0.04718750000000001,48,13,0.8199468085106383,0.35826694962059946,-0.05125,0.9999999999999999,0.578125
relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_task,0.1,0.1,0.0,-0.0024999999999999983,7,7,0.4752659574468085,-0.020084234916912497,-0.03937499999999998,-0.051298917604257706,0.0078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_task,0.2,0.2,-0.009375,-0.014375000000000002,12,18,0.4752659574468085,-0.020084234916912497,-0.29874999999999996,-0.051298917604257706,0.0078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_task,0.3,0.3,-0.009375,-0.016875,20,26,0.4752659574468085,-0.020084234916912497,-0.3,-0.051298917604257706,0.0078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_task,0.1,0.1,0.003125,0.0006250000000000003,5,3,0.5482712765957447,0.04616084630156145,-0.025625,0.5642880936468347,0.078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_task,0.2,0.2,0.0046875,-0.00031249999999999925,11,8,0.5482712765957447,0.04616084630156145,-0.03874999999999999,0.5642880936468347,0.078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_task,0.3,0.3,-0.0015625,-0.009062499999999998,17,18,0.5482712765957447,0.04616084630156145,-0.21125,0.5642880936468347,0.078125
relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_task,0.1,0.1,-0.0015625,-0.004062499999999998,5,6,0.5486702127659574,0.04926627056478946,-0.03,0.49999999999999994,0.0234375
relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_task,0.2,0.2,0.0,-0.004999999999999998,11,11,0.5486702127659574,0.04926627056478946,-0.07874999999999999,0.49999999999999994,0.0234375
relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_task,0.3,0.3,0.003125,-0.004374999999999999,19,17,0.5486702127659574,0.04926627056478946,-0.20874999999999994,0.49999999999999994,0.0234375
relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_task,0.1,0.1,0.0015625,-0.0009374999999999988,7,6,0.5287234042553192,0.02999843123572373,-0.02874999999999999,0.8999999999999998,0.0546875
relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_task,0.2,0.2,0.0015625,-0.0034374999999999974,15,14,0.5287234042553192,0.02999843123572373,-0.12937499999999996,0.8999999999999998,0.0546875
relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_task,0.3,0.3,0.0015625,-0.0059375,23,22,0.5287234042553192,0.02999843123572373,-0.13249999999999998,0.8999999999999998,0.0546875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_task,0.1,0.1,0.003125,0.0006249999999999999,7,5,0.4968085106382979,0.0007625988966959024,-0.025625,0.0,0.078125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_task,0.2,0.2,0.0015625,-0.0034374999999999974,13,12,0.4968085106382979,0.0007625988966959024,-0.14187499999999995,0.0,0.078125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_task,0.3,0.3,-0.0109375,-0.018437499999999996,18,25,0.4968085106382979,0.0007625988966959024,-0.2975,0.0,0.078125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_task,0.1,0.1,0.003125,0.0006250000000000002,6,4,0.5570478723404255,0.06023052901545391,-0.028124999999999994,0.7,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_task,0.2,0.2,0.0046875,-0.00031249999999999974,8,5,0.5570478723404255,0.06023052901545391,-0.03874999999999999,0.7,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_task,0.3,0.3,-0.0015625,-0.009062499999999996,16,17,0.5570478723404255,0.06023052901545391,-0.21125,0.7,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_task,0.1,0.1,-0.0015625,-0.004062499999999998,5,6,0.5582446808510638,0.05733988085506486,-0.02874999999999999,0.7999999999999999,0.015625
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_task,0.2,0.2,-0.0015625,-0.006562499999999997,10,11,0.5582446808510638,0.05733988085506486,-0.053749999999999985,0.7999999999999999,0.015625
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_task,0.3,0.3,-0.003125,-0.010624999999999997,16,18,0.5582446808510638,0.05733988085506486,-0.18437499999999996,0.7999999999999999,0.015625
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_task,0.1,0.1,0.0015625,-0.0009374999999999991,7,6,0.5240691489361702,0.027322969839938163,-0.02874999999999999,0.15389675281277312,0.046875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_task,0.2,0.2,0.0015625,-0.0034374999999999974,13,12,0.5240691489361702,0.027322969839938163,-0.07937499999999999,0.15389675281277312,0.046875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_task,0.3,0.3,0.0046875,-0.002812499999999998,23,20,0.5240691489361702,0.027322969839938163,-0.10749999999999997,0.15389675281277312,0.046875
relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_task,0.1,0.1,0.003125,0.0006249999999999999,7,5,0.4856382978723404,-0.013840122787531125,-0.025625,-0.09999999999999999,0.0625
relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_task,0.2,0.2,-0.003125,-0.008124999999999997,13,15,0.4856382978723404,-0.013840122787531125,-0.11624999999999996,-0.09999999999999999,0.0625
relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_task,0.3,0.3,-0.0171875,-0.024687499999999994,19,30,0.4856382978723404,-0.013840122787531125,-0.2925,-0.09999999999999999,0.0625
relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_task,0.1,0.1,0.0046875,0.0021874999999999998,6,3,0.5585106382978723,0.05980590475095011,-0.025625,0.6,0.0859375
relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_task,0.2,0.2,0.0046875,-0.00031249999999999887,9,6,0.5585106382978723,0.05980590475095011,-0.03874999999999999,0.6,0.0859375
relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_task,0.3,0.3,-0.009375,-0.016874999999999998,13,19,0.5585106382978723,0.05980590475095011,-0.21125,0.6,0.0859375
relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_task,0.1,0.1,-0.003125,-0.005624999999999998,4,6,0.5631648936170213,0.0621171091616149,-0.05312499999999999,0.7181848464596079,0.0234375
relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_task,0.2,0.2,-0.0015625,-0.006562499999999999,9,10,0.5631648936170213,0.0621171091616149,-0.05249999999999999,0.7181848464596079,0.0234375
relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_task,0.3,0.3,-0.0015625,-0.009062499999999998,17,18,0.5631648936170213,0.0621171091616149,-0.18437499999999996,0.7181848464596079,0.0234375
relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_task,0.1,0.1,0.0015625,-0.0009374999999999988,7,6,0.5352393617021277,0.036727534908991936,-0.02874999999999999,0.41039134083406165,0.046875
relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_task,0.2,0.2,0.003125,-0.0018749999999999988,15,13,0.5352393617021277,0.036727534908991936,-0.10374999999999998,0.41039134083406165,0.046875
relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_task,0.3,0.3,0.0046875,-0.002812499999999998,23,20,0.5352393617021277,0.036727534908991936,-0.10687499999999997,0.41039134083406165,0.046875
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_task,0.1,0.1,-0.0078125,-0.010312499999999999,8,13,0.5144281914893617,0.013290983090331852,-0.193125,0.09999999999999999,0.015625
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_task,0.2,0.2,-0.0078125,-0.0128125,13,18,0.5144281914893617,0.013290983090331852,-0.24562499999999998,0.09999999999999999,0.015625
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_task,0.3,0.3,0.003125,-0.004374999999999995,22,20,0.5144281914893617,0.013290983090331852,-0.298125,0.09999999999999999,0.015625
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_task,0.1,0.1,0.0015625,-0.0009374999999999994,5,4,0.546875,0.04041575757326367,-0.03625,0.3,0.0625
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_task,0.2,0.2,-0.0109375,-0.015937499999999997,9,16,0.546875,0.04041575757326367,-0.18562499999999998,0.3,0.0625
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_task,0.3,0.3,-0.015625,-0.023125,13,23,0.546875,0.04041575757326367,-0.26374999999999993,0.3,0.0625
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_task,0.1,0.1,-0.0046875,-0.007187499999999998,5,8,0.5592420212765957,0.0576271014870465,-0.05187499999999999,0.3,0.0859375
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_task,0.2,0.2,-0.00625,-0.011249999999999996,11,15,0.5592420212765957,0.0576271014870465,-0.18187499999999995,0.3,0.0859375
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_task,0.3,0.3,0.0015625,-0.005937499999999998,22,21,0.5592420212765957,0.0576271014870465,-0.21062499999999998,0.3,0.0859375
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_task,0.1,0.1,0.0,-0.002499999999999998,7,7,0.5261303191489362,0.026045096599043457,-0.053749999999999985,0.15389675281277312,0.03125
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_task,0.2,0.2,-0.0015625,-0.006562499999999999,13,14,0.5261303191489362,0.026045096599043457,-0.13187499999999996,0.15389675281277312,0.03125
relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_task,0.3,0.3,-0.003125,-0.010624999999999996,23,25,0.5261303191489362,0.026045096599043457,-0.21249999999999997,0.15389675281277312,0.03125
relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_level,0.1,0.1,-0.01875,-0.021249999999999995,2,14,0.3449468085106383,-0.1375696378021776,-0.3193749999999999,-0.6,-0.078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_level,0.2,0.2,-0.025,-0.029999999999999992,9,25,0.3449468085106383,-0.1375696378021776,-0.3749999999999999,-0.6,-0.078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_level,0.3,0.3,-0.0546875,-0.06218749999999999,10,45,0.3449468085106383,-0.1375696378021776,-0.3749999999999999,-0.6,-0.078125
relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_level,0.1,0.1,0.0109375,0.0084375,8,1,0.463031914893617,-0.009979080877603892,-0.011875,0.09999999999999999,0.0859375
relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_level,0.2,0.2,0.0140625,0.009062499999999998,15,6,0.463031914893617,-0.009979080877603892,-0.057499999999999996,0.09999999999999999,0.0859375
relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_level,0.3,0.3,0.0015625,-0.005937499999999999,20,19,0.463031914893617,-0.009979080877603892,-0.19374999999999995,0.09999999999999999,0.0859375
relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_level,0.1,0.1,0.00625,0.0037500000000000007,7,3,0.5208776595744681,0.040597200715973884,-0.05187499999999999,0.7,0.1328125
relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_level,0.2,0.2,0.0125,0.0075000000000000015,15,7,0.5208776595744681,0.040597200715973884,-0.036875,0.7,0.1328125
relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_level,0.3,0.3,0.0140625,0.006562500000000003,21,12,0.5208776595744681,0.040597200715973884,-0.054374999999999986,0.7,0.1328125
relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_level,0.1,0.1,-0.0125,-0.015,5,13,0.3848404255319149,-0.10372043120063941,-0.15624999999999997,-0.8999999999999998,-0.1640625
relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_level,0.2,0.2,-0.0203125,-0.025312499999999995,12,25,0.3848404255319149,-0.10372043120063941,-0.26125,-0.8999999999999998,-0.1640625
relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_level,0.3,0.3,-0.0296875,-0.0371875,17,36,0.3848404255319149,-0.10372043120063941,-0.3175,-0.8999999999999998,-0.1640625
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_level,0.1,0.1,-0.009375,-0.011874999999999997,2,8,0.35638297872340424,-0.12398001869099784,-0.16312499999999996,-0.6,-0.0703125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_level,0.2,0.2,-0.0234375,-0.028437499999999987,9,24,0.35638297872340424,-0.12398001869099784,-0.3993749999999999,-0.6,-0.0703125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_level,0.3,0.3,-0.0484375,-0.055937499999999994,10,41,0.35638297872340424,-0.12398001869099784,-0.3749999999999999,-0.6,-0.0703125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_level,0.1,0.1,0.0125,0.009999999999999998,9,1,0.5162234042553191,0.0344031893218628,-0.011875,0.09999999999999999,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_level,0.2,0.2,0.0171875,0.0121875,16,5,0.5162234042553191,0.0344031893218628,-0.03874999999999999,0.09999999999999999,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_level,0.3,0.3,0.0109375,0.003437500000000003,21,14,0.5162234042553191,0.0344031893218628,-0.16812499999999997,0.09999999999999999,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_level,0.1,0.1,0.00625,0.0037500000000000007,7,3,0.5204787234042553,0.052168417254584785,-0.05187499999999999,0.49999999999999994,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_level,0.2,0.2,0.0171875,0.0121875,17,6,0.5204787234042553,0.052168417254584785,-0.038125,0.49999999999999994,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_level,0.3,0.3,0.01875,0.011250000000000003,22,10,0.5204787234042553,0.052168417254584785,-0.053749999999999985,0.49999999999999994,0.1171875
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_level,0.1,0.1,-0.0046875,-0.007187499999999997,7,10,0.37779255319148936,-0.1052727326704889,-0.18124999999999997,-0.8999999999999998,-0.203125
relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_level,0.2,0.2,-0.0234375,-0.028437499999999994,12,27,0.37779255319148936,-0.1052727326704889,-0.28874999999999995,-0.8999999999999998,-0.203125
