case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151552,requery_l1_h8,True,False,-1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151649,requery_l1_h8,False,False,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151746,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151843,requery_l1_h8,False,True,1,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1151940,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152037,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152134,requery_l1_h8,True,True,0,max_value
long_milk_task9_init0_factorial,libero_10_with_milk,9,0,1152231,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130000,action_l1,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130097,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130194,action_l1,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130291,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130388,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130485,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130582,action_l1,False,False,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130679,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130776,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130873,action_l1,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130970,action_l1,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131067,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131164,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131261,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131358,action_l1,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131455,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131552,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131649,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131746,action_l1,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131843,action_l1,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131940,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132037,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132134,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132231,action_l1,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130000,horizon_only_l1_h8,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130097,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130194,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130291,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130388,horizon_only_l1_h8,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130485,horizon_only_l1_h8,True,True,0,max_value
